Latitude,Longitude,Datum,Parameter Name,Sample Duration,Pollutant Standard,Metric Used,Method Name,Year,Units of Measure,Observation Count,Observation Percent,Arithmetic Mean,Arithmetic Standard Dev,Local Site Name,Address,State Name,County Name,City Name,CBSA Name,Date of Last Change
40.71436,-73.99518,WGS84,Ambient Max Temperature,24 HOUR,,Observed Values,R - P Co Partisol Model 2025 - Electronic,2016,Degrees Centigrade,57,93,18.119298,10.295915,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.71436,-73.99518,WGS84,Average Ambient Temperature,24 HOUR,,Observed Values,R & P Model 2025 PM2.5 Sequent - Electronic,2016,Degrees Centigrade,118,97,14.598305,9.468607,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.71436,-73.99518,WGS84,Average Ambient Temperature,24 HOUR,,Observed Values,R - P Co Partisol Model 2025 - Electronic,2016,Degrees Centigrade,57,93,13.473684,9.515505,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.71436,-73.99518,WGS84,Average Ambient Temperature,24 HOUR,,Observed Values,Met One SASS/SuperSASS - Electronic,2016,Degrees Centigrade,110,90,15.188182,8.938195,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.71436,-73.99518,WGS84,Sample Min Baro Pressure,24 HOUR,,Observed Values,R & P Model 2025 PM2.5 Sequent - Barometric Sensor,2016,Millimeters (mercury),118,97,754.20339,5.390018,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.71436,-73.99518,WGS84,Sample Min Baro Pressure,24 HOUR,,Observed Values,R - P Co Partisol Model 2025 - Barometric Sensor,2016,Millimeters (mercury),57,93,757.982456,5.323436,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.71436,-73.99518,WGS84,Sample Max Baro Pressure,24 HOUR,,Observed Values,R & P Model 2025 PM2.5 Sequent - Barometric Sensor,2016,Millimeters (mercury),118,97,761.711864,4.851824,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.71436,-73.99518,WGS84,Sample Max Baro Pressure,24 HOUR,,Observed Values,R - P Co Partisol Model 2025 - Barometric Sensor,2016,Millimeters (mercury),57,93,765.105263,5.799274,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.71436,-73.99518,WGS84,Average Ambient Pressure,24 HOUR,,Observed Values,R & P Model 2025 PM2.5 Sequent - Barometric Sensor,2016,Millimeters (mercury),118,97,758.110169,4.90906,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.71436,-73.99518,WGS84,Average Ambient Pressure,24 HOUR,,Observed Values,R - P Co Partisol Model 2025 - Barometric Sensor,2016,Millimeters (mercury),57,93,761.807018,5.399863,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.71436,-73.99518,WGS84,Average Ambient Pressure,24 HOUR,,Observed Values,Met One SASS/SuperSASS - Barometric Sensor,2016,Millimeters (mercury),110,90,756.545455,5.483313,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.71436,-73.99518,WGS84,Elapsed Sample Time,24 HOUR,,Observed Values,R & P Model 2025 PM2.5 Sequent - Calculation,2016,Minutes,118,97,1439.508475,1.605257,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.71436,-73.99518,WGS84,Elapsed Sample Time,24 HOUR,,Observed Values,R - P Co Partisol Model 2025 - Calculation,2016,Minutes,52,85,1439.557692,0.501506,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.71436,-73.99518,WGS84,Sample Flow Rate CV - Teflon Filter,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Sample Flow Rate CV,2016,Percent,106,87,0.820755,0.076491,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.71436,-73.99518,WGS84,Sample Flow Rate CV - Nylon Filter,24 HOUR,,Observed Values,MetOne SASS/SuperSASS Nylon - Sample Flow Rate CV,2016,Percent,107,88,0.828972,0.08903,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.71436,-73.99518,WGS84,Sample Flow Rate CV - Quartz Filter,24 HOUR,,Observed Values,URG3000N - Sample Flow Rate CV,2016,Percent,111,91,0.1,0,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.71436,-73.99518,WGS84,Sample Volume - Teflon Filter,24 HOUR,,Observed Values,MetOne SASS/SuperSASS Teflon - Sample Volume,2016,Cubic meter,106,87,9.7,0,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.71436,-73.99518,WGS84,Sample Volume - Nylon Filter,24 HOUR,,Observed Values,MetOne SASS/SuperSASS Nylon - Sample Volume,2016,Cubic meter,102,84,9.7,0,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.71436,-73.99518,WGS84,Sample Volume - Quartz Filter,24 HOUR,,Observed Values,URG3000N - Sample Volume,2016,Cubic meter,111,91,31.699099,0.009492,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.71436,-73.99518,WGS84,Average Ambient Temperature for URG3000N,24 HOUR,,Observed Values,URG 3000N - Electronic,2016,Degrees Centigrade,111,91,16.812613,9.373174,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.71436,-73.99518,WGS84,Average Ambient Pressure for URG3000N,24 HOUR,,Observed Values,URG 3000N - Barometric Sensor,2016,Millimeters (mercury),111,91,760.072072,4.72077,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.71436,-73.99518,WGS84,PM10 - LC,24 HOUR,,Observed Values,R - P Co Partisol Model 2025 - Gravimetric,2016,Micrograms/cubic meter (LC),58,95,17.87931,7.618255,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.71436,-73.99518,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 1997,Daily Mean,Multiple Methods Used,2016,Micrograms/cubic meter (LC),119,98,8.892437,3.858035,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/18/24
40.71436,-73.99518,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2006,Daily Mean,Multiple Methods Used,2016,Micrograms/cubic meter (LC),119,98,8.892437,3.858035,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/18/24
40.71436,-73.99518,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,Multiple Methods Used,2016,Micrograms/cubic meter (LC),119,98,8.892437,3.858035,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/18/24
40.71436,-73.99518,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2024,Daily Mean,Multiple Methods Used,2016,Micrograms/cubic meter (LC),119,98,8.892437,3.858035,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/18/24
40.71436,-73.99518,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 1997,Quarterly Means of Daily Means,Multiple Methods Used,2016,Micrograms/cubic meter (LC),119,98,8.892437,3.858035,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/18/24
40.71436,-73.99518,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2006,Quarterly Means of Daily Means,Multiple Methods Used,2016,Micrograms/cubic meter (LC),119,98,8.892437,3.858035,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/18/24
40.71436,-73.99518,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2012,Quarterly Means of Daily Means,Multiple Methods Used,2016,Micrograms/cubic meter (LC),119,98,8.892437,3.858035,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/18/24
40.71436,-73.99518,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 Annual 2024,Quarterly Means of Daily Means,Multiple Methods Used,2016,Micrograms/cubic meter (LC),119,98,8.892437,3.858035,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/18/24
40.71436,-73.99518,WGS84,Antimony PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy dispersive XRF,2016,Micrograms/cubic meter (LC),115,94,0.003661,0.015241,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.71436,-73.99518,WGS84,Arsenic PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy dispersive XRF,2016,Micrograms/cubic meter (LC),115,94,0.00033,0.001057,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.71436,-73.99518,WGS84,Aluminum PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy dispersive XRF,2016,Micrograms/cubic meter (LC),115,94,0.019783,0.034935,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.71436,-73.99518,WGS84,Barium PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy dispersive XRF,2016,Micrograms/cubic meter (LC),115,94,0.003896,0.03066,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.71436,-73.99518,WGS84,Bromine PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy dispersive XRF,2016,Micrograms/cubic meter (LC),115,94,0.002113,0.002834,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.71436,-73.99518,WGS84,Cadmium PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy dispersive XRF,2016,Micrograms/cubic meter (LC),115,94,0.000957,0.006347,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.71436,-73.99518,WGS84,Calcium PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy dispersive XRF,2016,Micrograms/cubic meter (LC),115,94,0.050122,0.037135,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.71436,-73.99518,WGS84,Chromium PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy dispersive XRF,2016,Micrograms/cubic meter (LC),115,94,0.001748,0.004401,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.71436,-73.99518,WGS84,Cobalt PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,2016,Micrograms/cubic meter (LC),115,94,-0.000504,0.001202,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.71436,-73.99518,WGS84,Copper PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy dispersive XRF,2016,Micrograms/cubic meter (LC),115,94,0.006687,0.004111,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.71436,-73.99518,WGS84,Chlorine PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,2016,Micrograms/cubic meter (LC),115,94,0.016687,0.046422,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.71436,-73.99518,WGS84,Cerium PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,2016,Micrograms/cubic meter (LC),115,94,0.009113,0.038492,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.71436,-73.99518,WGS84,Cesium PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,2016,Micrograms/cubic meter (LC),115,94,0.00653,0.023113,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.71436,-73.99518,WGS84,Iron PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,2016,Micrograms/cubic meter (LC),115,94,0.139417,0.071526,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.71436,-73.99518,WGS84,Lead PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,2016,Micrograms/cubic meter (LC),115,94,0.002957,0.006731,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.71436,-73.99518,WGS84,Indium PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,2016,Micrograms/cubic meter (LC),115,94,-0.001287,0.008965,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.71436,-73.99518,WGS84,Manganese PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,2016,Micrograms/cubic meter (LC),115,94,0.00213,0.00296,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.71436,-73.99518,WGS84,Nickel PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,2016,Micrograms/cubic meter (LC),115,94,0.001278,0.001862,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.71436,-73.99518,WGS84,Magnesium PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,2016,Micrograms/cubic meter (LC),115,94,0.012522,0.022636,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.71436,-73.99518,WGS84,Phosphorus PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,2016,Micrograms/cubic meter (LC),115,94,0.002122,0.003395,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.71436,-73.99518,WGS84,Selenium PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,2016,Micrograms/cubic meter (LC),115,94,0.000226,0.001777,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.71436,-73.99518,WGS84,Tin PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,2016,Micrograms/cubic meter (LC),115,94,0.003104,0.016793,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.71436,-73.99518,WGS84,Titanium PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,2016,Micrograms/cubic meter (LC),115,94,0.0048,0.00455,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.71436,-73.99518,WGS84,Vanadium PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,2016,Micrograms/cubic meter (LC),115,94,0.000417,0.000761,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.71436,-73.99518,WGS84,Silicon PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,2016,Micrograms/cubic meter (LC),115,94,0.062739,0.078958,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.71436,-73.99518,WGS84,Silver PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,2016,Micrograms/cubic meter (LC),115,94,-0.001026,0.006232,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.71436,-73.99518,WGS84,Zinc PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,2016,Micrograms/cubic meter (LC),115,94,0.019409,0.011744,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.71436,-73.99518,WGS84,Strontium PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,2016,Micrograms/cubic meter (LC),115,94,0.000409,0.002298,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.71436,-73.99518,WGS84,Sulfur PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,2016,Micrograms/cubic meter (LC),115,94,0.378513,0.207406,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.71436,-73.99518,WGS84,Rubidium PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,2016,Micrograms/cubic meter (LC),115,94,9.6e-05,0.00253,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.71436,-73.99518,WGS84,Potassium PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,2016,Micrograms/cubic meter (LC),115,94,0.0492,0.024771,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.71436,-73.99518,WGS84,Sodium PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,2016,Micrograms/cubic meter (LC),115,94,0.05213,0.08895,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.71436,-73.99518,WGS84,Zirconium PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Teflon - Energy Dispersive XRF,2016,Micrograms/cubic meter (LC),115,94,0.001322,0.013137,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.71436,-73.99518,WGS84,Ammonium Ion PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Nylon - Ion Chromatography,2016,Micrograms/cubic meter (LC),115,94,0.31087,0.383398,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.71436,-73.99518,WGS84,Sodium Ion Pm2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Nylon - Ion Chromatography,2016,Micrograms/cubic meter (LC),115,94,0.095739,0.124422,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.71436,-73.99518,WGS84,Potassium Ion PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Nylon - Ion Chromatography,2016,Micrograms/cubic meter (LC),115,94,0.026174,0.020841,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.71436,-73.99518,WGS84,Total Nitrate PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Nylon - Ion Chromatography,2016,Micrograms/cubic meter (LC),115,94,1.185043,1.280525,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.71436,-73.99518,WGS84,OC PM2.5 LC TOR,24 HOUR,,Observed Values,URG 3000N w/Pall Quartz filter and Cyclone Inlet - OC1+OC2+OC3+OC4+OP (88324+88325+88326+88327+88328),2016,Micrograms/cubic meter (LC),120,98,2.621892,1.159238,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.71436,-73.99518,WGS84,EC PM2.5 LC TOR,24 HOUR,,Observed Values,URG 3000N w/Pall Quartz filter and Cyclone Inlet - EC1+EC2+EC3-OP (88329+88330+88331-88336),2016,Micrograms/cubic meter (LC),120,98,0.9822,0.40969,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.71436,-73.99518,WGS84,OC1 PM2.5 LC,24 HOUR,,Observed Values,URG 3000N w/Pall Quartz filter and Cyclone Inlet - IMPROVE TOR w/STN Urban Adjustment,2016,Micrograms/cubic meter (LC),120,98,0.194917,0.17606,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.71436,-73.99518,WGS84,OC2 PM2.5 LC,24 HOUR,,Observed Values,URG 3000N w/Pall Quartz filter and Cyclone Inlet - IMPROVE TOR w/STN Urban Adjustment,2016,Micrograms/cubic meter (LC),120,98,0.598967,0.323724,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.71436,-73.99518,WGS84,OC3 PM2.5 LC,24 HOUR,,Observed Values,URG 3000N w/Pall Quartz filter and Cyclone Inlet - IMPROVE TOR w/STN Urban Adjustment,2016,Micrograms/cubic meter (LC),120,98,1.112942,0.435168,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.71436,-73.99518,WGS84,OC4 PM2.5 LC,24 HOUR,,Observed Values,URG 3000N w/Pall Quartz filter and Cyclone Inlet - IMPROVE TOR w/STN Urban Adjustment,2016,Micrograms/cubic meter (LC),120,98,0.656933,0.305649,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.71436,-73.99518,WGS84,OP PM2.5 LC TOR,24 HOUR,,Observed Values,URG 3000N w/Pall Quartz filter and Cyclone Inlet - IMPROVE TOR w/STN Urban Adjustment,2016,Micrograms/cubic meter (LC),120,98,0.060283,0.108398,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.71436,-73.99518,WGS84,EC1 PM2.5 LC,24 HOUR,,Observed Values,URG 3000N w/Pall Quartz filter and Cyclone Inlet - IMPROVE TOR,2016,Micrograms/cubic meter (LC),120,98,1.003475,0.434093,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.71436,-73.99518,WGS84,EC2 PM2.5 LC,24 HOUR,,Observed Values,URG 3000N w/Pall Quartz filter and Cyclone Inlet - IMPROVE TOR,2016,Micrograms/cubic meter (LC),120,98,0.038958,0.02083,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.71436,-73.99518,WGS84,EC3 PM2.5 LC,24 HOUR,,Observed Values,URG 3000N w/Pall Quartz filter and Cyclone Inlet - IMPROVE TOR,2016,Micrograms/cubic meter (LC),120,98,8e-06,9.1e-05,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.71436,-73.99518,WGS84,OC CSN_Rev Unadjusted PM2.5 LC TOT,24 HOUR,,Observed Values,URG 3000N w/Pall Quartz filter and Cyclone Inlet - OC1+OC2+OC3+OC4+OP (88374+88375+88376+88377+88388),2016,Micrograms/cubic meter (LC),120,98,2.970983,1.225141,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.71436,-73.99518,WGS84,EC CSN_Rev Unadjusted PM2.5 LC TOT,24 HOUR,,Observed Values,URG 3000N w/Pall Quartz filter and Cyclone Inlet - EC1+EC2+EC3-OP (88329+88330+88331-88388),2016,Micrograms/cubic meter (LC),120,98,0.713325,0.384226,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.71436,-73.99518,WGS84,OC CSN_Rev Unadjusted PM2.5 LC TOR,24 HOUR,,Observed Values,URG 3000N w/Pall Quartz filter and Cyclone Inlet - OC1+OC2+OC3+OC4+(OP(TOR))=(88374+88375+88376+88377+88378),2016,Micrograms/cubic meter (LC),120,98,2.702108,1.162911,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.71436,-73.99518,WGS84,OC1 CSN_Rev Unadjusted PM2.5 LC,24 HOUR,,Observed Values,URG 3000N w/Pall Quartz filter and Cyclone Inlet - IMPROVE TOR,2016,Micrograms/cubic meter (LC),120,98,0.196875,0.175658,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
